AIDA-URI,COMPONENT
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+ecchymosis+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Galantamine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fatigue+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Probability
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fatigue+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Placebo
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fatigue+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Adverse_effect
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fatigue+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Rivastigmine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fatigue+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Fatigue_(medical)
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fatigue+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Acetylcholinesterase_inhibitor
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fatigue+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Donepezil
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fatigue+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Galantamine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fever+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Galantamine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fever+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Fever
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fever+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Probability
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fever+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Donepezil
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fever+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Placebo
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fever+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Adverse_effect
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fever+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Rivastigmine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fever+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Acetylcholinesterase_inhibitor
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fracture+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Acetylcholinesterase_inhibitor
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fracture+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Bone_fracture
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fracture+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Probability
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fracture+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Donepezil
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fracture+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Galantamine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fracture+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Adverse_effect
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fracture+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Rivastigmine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+fracture+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Placebo
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+haemorrhage+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Donepezil
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+haemorrhage+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Galantamine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+haemorrhage+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Probability
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+haemorrhage+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Placebo
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+haemorrhage+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Adverse_effect
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+haemorrhage+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Bleeding
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+haemorrhage+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Rivastigmine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+haemorrhage+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Acetylcholinesterase_inhibitor
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+headache+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Galantamine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+headache+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Rivastigmine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+headache+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Placebo
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+headache+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Headache
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+headache+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Acetylcholinesterase_inhibitor
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+headache+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Probability
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+headache+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Donepezil
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+headache+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Adverse_effect
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+hostility+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Galantamine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+hostility+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Placebo
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+hostility+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Probability
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+hostility+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Adverse_effect
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+hostility+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Acetylcholinesterase_inhibitor
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+hostility+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Rivastigmine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+hostility+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Donepezil
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+increased+cough+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Acetylcholinesterase_inhibitor
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+increased+cough+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Rivastigmine
http://purl.org/aida/The+treatment+of+Alzheimer%27s+disease+with+one+of+the+three+cholinesterase+inhibitors+donepezil%2C+galantamine+or+rivastigmine+has+a+higher+probability+of+at+least+one+adverse+event+of+increased+cough+before+the+end+of+the+treatment+as+compared+to+a+placebo+treatment.,http://dbpedia.org/resource/Donepezil
